NodeID,Time_of_S1_Max,X,Y,Z
205,0.23150463,83.07451382334462,93.95707673205897,30.488206727679437
206,0.55621112,6.896258685119749,53.005492974624445,14.208012501391254
207,0.55099102,8.428074937953767,93.99665432257989,45.46012173119921
208,0.098941979,24.774918648503085,8.418196096961072,93.9817844536196
209,0.36082722,77.5723254938476,22.714852708948243,23.006165751993446
210,0.23792476,86.74226568239584,81.89152293820445,63.62990153769803
211,0.5947519,80.71290508703116,83.87857365530874,6.576862099525527
212,0.17960359,76.41673655307405,79.32042300204371,59.33508188595506
213,0.72255445,94.39748472124474,94.80225539421797,20.172791731484285
214,0.43830877,68.24815700823748,86.73311513163556,23.26652115213035
215,0.064441289,91.94760534111548,56.49299825384042,78.3944990486056
216,0.64271285,7.981785618652926,64.61281807163182,42.44350979444721
217,0.41590832,76.0774951372181,4.196724955434084,25.80582980225065
218,0.27470549,37.93565976902055,59.83726318928901,3.1876549528415232
219,0.51359027,38.4348641056238,23.494830862481454,32.60329437527973
220,0.69351387,7.9506431995388755,39.36440434667645,84.62335470265597
221,0.030780616,0.1690468156835933,19.799895598223728,72.99036841945893
222,0.098241965,18.344369969185315,99.27430986259354,39.15702141577621
223,0.32104642,30.157208272692102,48.65640677504926,17.424974483026677
224,0.85923718,45.2950494953723,56.04497827702976,32.03584245498223
225,0.064361287,72.84497488133587,87.6946595231606,22.07555389241228
226,0.85407708,98.80242426666403,50.57817596634139,83.88887351756914
227,0.051101022,41.63275790377418,53.71017207107768,65.0222969586893
228,0.47398948,45.04744558201364,52.92379061539632,57.208145785860566
229,0.67059341,24.051524086557556,18.498920049542853,11.757890004860696
230,0.9898198,65.4083812365843,92.1435106883282,28.06317725516804
231,0.2101042,31.7913835218314,79.86867196087067,24.534367609057384
232,0.84059681,2.039364288731371,35.13690117250627,81.244978267967
233,0.40338807,16.98025690873607,19.34320562711652,49.866475886483855
234,0.36946739,97.6315244649653,41.16110499629693,51.2071710830064
235,0.39546791,81.8308848339239,72.41117921859522,51.2525861132704
236,0.8452169,73.26990256635037,27.62075031312814,48.122725188579786
237,0.61767235,76.10790298175415,44.87936945460008,39.85557056731302
238,0.95281906,18.95834620137845,51.34005087986153,29.09512529840834
239,0.53181064,33.678879552813775,21.63685672643836,80.977245491445
240,0.5701114,33.1303916348727,47.397928097037365,74.24930884871546
241,0.52071041,87.70381281946302,71.5817255982273,87.60055074720319
242,0.56189124,16.5781184726843,84.10496890716082,41.44474825867731
243,0.053661073,23.64306939973901,62.32440929887516,94.75705982842084
244,0.22584452,57.7795753854344,56.8903446097254,69.66725599359197
245,0.93257865,78.28855030534967,52.083728113775805,30.433376892999696
246,0.34876698,94.08584633232834,46.50727032568979,36.45418598612371
247,0.78721574,8.879619459635657,91.66654378305248,87.77120960511489
248,0.14974299,65.69917251184036,66.33053037213386,4.235676146186029
249,0.79751595,7.473720692524366,99.04975937374644,72.31414462004835
250,0.32040641,35.36649691689249,76.91758430283878,88.473782019054
251,0.68469369,72.24583381293853,70.74914125426783,53.55168392207721
252,0.77939559,81.62686427544901,6.715215781778827,66.16970090004293
253,0.0050401008,68.16501472332214,72.39338519025424,2.776998799122244
254,0.023260465,40.18534707923065,87.79763857819358,46.13984864776363
255,0.34824696,86.80753707556127,29.352636892281968,33.29651911166821
256,0.52235045,60.90029008236687,64.95498706489906,90.81309738567457
257,0.68673373,36.23019448004528,68.21551423282848,67.54622354598607
258,0.74969499,23.26729958555299,35.00528348149716,91.68164902368204
259,0.32660653,25.15569659732961,97.2200294545692,90.11684759420874
260,0.63407268,37.93255398334002,13.86643888036766,12.509806096934428
261,0.55733115,71.55813547057718,62.510590819072,70.1490853413089
262,0.43152863,23.16402366459281,40.00914503916898,78.62667916325566
263,0.049900998,55.89664308534028,6.378019866372431,99.58397385419876
264,0.6550931,92.45107684037195,46.48311226984696,16.967122250056477
265,0.1700234,20.621697606442048,94.70388914433327,98.16913743411024
266,0.66095322,61.2679911246582,66.46314561956493,42.955493908204026
267,0.57169143,31.858535469633487,15.118162652336087,71.19707213903827
268,0.22356447,74.18226583424,54.12630938113302,78.66255719625921
269,0.73257465,49.98276472650078,71.5933111798107,82.66186336899689
270,0.9800396,84.93312656416207,43.15787306964557,77.2832439512225
271,0.30410608,33.42329349444303,45.04167212024628,28.78927191515738
272,0.54047081,54.32290015544095,9.606104072796873,31.2842628024276
273,0.41094822,19.937293460197026,86.82101637796798,4.655143748625001
274,0.034380688,82.32517036823423,41.09069285441289,2.841426227696397
275,0.060761215,17.106903656727535,17.87522569464658,80.39328613077268
276,0.41868837,7.081094108698471,22.36086749872273,90.7702756854166
277,0.3801276,74.44182581917056,33.53846406193847,95.97109268664416
278,0.45526911,55.41762504761175,3.981449421382111,8.925726310856685
279,0.99229985,10.7471083616134,44.72991534941294,78.05786128351865
280,0.56041121,39.11536025351321,23.174672058331737,50.48837652804872
281,0.14146283,25.00112266751733,92.70281019666746,38.01170232563077
282,0.14420288,74.22080722139064,90.58445822602708,12.195971752979506
283,0.76747535,10.012918231037428,1.672752594095772,13.690096696707643
284,0.35768715,51.29491878665918,44.50728699782499,72.74201055270933
285,0.036220724,58.71506044352305,17.627714180136532,26.766273493106173
286,0.47248945,83.25345940707763,8.424508295670918,53.71494989111896
287,0.79919598,86.68458389987886,24.662101463018228,79.92935924001384
288,0.54759095,86.35439810968901,55.04743162318878,46.99012592968448
289,0.94159883,52.921398386095575,22.50705677528957,84.26323302829482
290,0.1052021,74.25427178589129,27.404126079488165,99.41229902886433
291,0.46370927,88.68835258171372,15.70725698359341,52.56452479621758
292,0.46550931,95.06661487672518,77.14858783803041,10.01040502603956
293,0.92661853,87.38645967021512,76.67994477266086,34.06759963746383
294,0.60737215,44.51608850904819,47.25777119394012,38.84623299358424
295,0.014600292,94.9284961423567,0.2826732134129761,22.404271992989464
296,0.68239365,89.82642527788957,44.91756258838606,73.59174672831972
297,0.55703114,38.79699776294735,60.31692327854879,53.13286633738598
298,0.89741795,71.99800800966271,71.70016581393658,55.190659293204725
299,0.58931179,22.463256899961493,51.09797404734604,92.27746464897292
300,0.5850917,93.60392046060852,38.168148380677856,6.170169771153122
301,0.15722314,28.91580529136129,4.787403489554931,5.809366137855376
302,0.92645853,33.01750182450509,15.926508571802778,54.44575343997552
303,0.047800956,57.48732228717805,62.29054145052609,38.199906556117405
304,0.29230585,52.087194648440736,12.381551307257707,6.8288465004305525
305,0.16228325,59.26331211009303,40.29058542358859,85.83648384695749
306,0.73395468,84.16942078928487,11.632467129189594,96.50885953379697
307,0.69869397,41.892206826006905,92.82292520729922,80.87399252452205
308,0.74121482,52.31383899228656,65.37295001380465,73.16396475523712
309,0.23684474,50.62050707517917,24.323053861376263,18.56175348940394
310,0.20738415,54.5897065729257,45.59066781387612,31.17144646974098
311,0.64641293,36.72994742168309,65.39175180300622,57.45078924577047
312,0.20866417,35.042954201820194,45.52818627429344,79.36515346851202
313,0.10368207,50.544115335890616,92.13030393876548,94.9375573160996
314,0.083441669,73.55590724407543,91.31345499851194,2.4409589639557527
315,0.1950639,85.46505915319943,80.72808136164062,98.2277443494405
316,0.61391228,14.38304767350612,30.598917746852276,43.60475108769136
317,0.7199144,83.9019955830132,27.182388479561183,83.18020264044459
318,0.69747395,95.3485177428892,61.1179234225242,70.68223288723647
319,0.88727775,93.60734109522164,66.30516779661177,65.7574466971486
320,0.09448189,28.85031740635521,64.5699100117908,68.99134942379567
321,0.77787556,32.79309883541872,24.137481626082568,89.78767017837258
322,0.32718654,43.30644644861509,5.399552358904081,51.668218955854016
323,0.48140963,77.55572385398413,15.682750123202748,1.8835280048146497
324,0.63155263,79.25788303068744,35.63911906282432,78.99609677518238
325,0.46620932,23.631569113389794,76.36362370548407,14.218225374469906
326,0.37372747,17.75173302605556,91.45770460377142,47.837274413002696
327,0.95869917,32.76826389437778,77.24810196273071,46.65502012842509
328,0.90779816,60.86954619983913,42.81567220270536,51.71058670473286
329,0.83387668,84.32811831062031,88.48472076577593,32.03865717506618
330,0.73899478,50.86056493062336,80.1682897293658,19.158642427565063
331,0.9250785,30.997772516397937,34.42913559026842,11.753845995425271
332,0.42788856,61.24965398515157,93.47276145363844,30.574879724324187
333,0.31928639,14.381060655612057,2.68230391442692,84.63370651946111
334,0.75527511,64.14153870025447,30.132102660998573,93.93401119479054
335,0.61847237,20.21370884931365,38.71215461440002,85.05026938585566
336,0.48908978,70.78386439641629,99.25270495129246,22.004325215759067
337,0.85899718,70.74806832877758,63.73621263802971,79.25221369688562
338,0.700034,42.19074544236223,38.2708466772931,38.71605524186749
339,0.46672933,36.99015145493062,9.818885755078998,57.02268848780518
340,0.78199564,45.01619013586862,27.054214236850203,25.776516583566767
341,0.43242865,18.835719821238207,43.341503892648525,74.38983156492384
342,0.92623852,8.6762542289624,12.195456304770158,25.712970224840447
343,0.66837337,50.03069636766827,67.07758607806798,6.852121052547711
344,0.6202324,16.717551971433085,43.68415460632384,54.63853658512164
345,0.91469829,87.0343819429192,65.35310312676708,46.73969983187902
346,0.049680994,34.04009145326388,12.73572626968128,68.76122200939942
347,0.26350527,37.42292393264146,45.844101170147,34.909230749211964
348,0.37382748,51.518387132557976,88.691563775673,49.950631937696976
349,0.72679454,11.764958015044291,98.8507104761849,56.04790265469444
350,0.70117402,21.37257842840722,19.87981677538938,86.37531794444791
351,0.13950279,20.81532664616244,98.57135799310193,42.51752803101117
352,0.3600472,43.46699437429453,81.19569926625854,24.227826581356805
353,0.99817996,5.884260491084969,77.27366074553413,61.75663175088659
354,0.069661393,46.78790602283958,20.938588422763623,90.11453828812638
355,0.48604972,61.83273142696554,73.0469986125901,6.240583442166536
356,0.15726315,95.69758825920982,37.338017375581245,5.9339048210853225
357,0.57119142,1.3363503007881028,39.72322016442084,92.34337731311469
358,0.64971299,56.152711918369725,55.10517193726731,90.9965756909112
359,0.92407848,95.1596132204072,80.18578026436404,77.22021304259559
360,0.53745075,77.0340668769958,11.940414613507244,59.414973377156514
361,0.9402388,83.48987497793475,65.68705556638601,35.378291432575935
362,0.42050841,23.300353059311096,41.53027215321294,67.80236306853338
363,0.10552211,8.031144493197829,35.69134310279073,67.47903775846547
364,0.34604692,28.709031090325897,42.099269803693005,79.41397480955666
365,0.85331707,25.717024037296188,75.74584757973136,86.9762937790014
366,0.22636453,94.62679622150712,63.023348972787886,81.21524329081656
367,0.58311166,11.16319140068619,95.33879433022132,98.34438131046268
368,0.20146403,42.78768646324824,5.420907784229756,47.36635905497423
369,0.97093942,17.89107929927135,72.21637504429526,21.73826419623164
370,0.35738715,36.85795385759509,45.00388889380385,56.59428426150836
371,0.66829337,80.2836778810993,73.58520827667816,27.3527807858892
372,0.85311706,44.511479603952445,17.218273094738013,47.74152438781979
373,0.073441469,52.23429224938075,26.54659047331547,68.15909847552889
374,0.25138503,11.191844932446394,62.72900990888458,52.57158793849873
375,0.30604612,12.62173782134287,92.2517459879822,23.39634581361799
376,0.5599112,54.90016049163148,29.23216381389926,26.17328876204843
377,0.030960619,3.598487347954571,41.93702619586169,7.112289134147365
378,0.49300986,99.7689945588455,11.218363889903394,44.32697455391167
379,0.59947199,93.74441852835618,50.694113042667546,52.73817513587558
380,0.67283346,81.971490171988,94.16024815941074,38.98231728687903
381,0.5798516,98.9806726643194,97.0679599999076,31.233846344170203
382,0.12844257,47.5659982138226,78.21269104805774,3.8883239265940617
383,0.21074421,44.39340407805954,46.71852371750085,56.31842484803708
384,0.9151983,62.11059689888299,36.38840101340484,7.505730543755007
385,0.27436549,43.37980715859213,12.05170671740985,26.15473506180573
386,0.18830377,22.79619811696485,26.721089481651,87.52802293070773
387,0.29764595,73.76312020034071,86.89319325124987,38.47972588931327
388,0.7400948,7.4259325576349955,4.972992584124825,21.59632423523491
389,0.1697834,44.887417607939305,82.12597209655449,11.61612929753656
390,0.88339767,55.29940514824327,69.26400226342454,10.89911410865031
391,0.78551571,82.19693496664479,5.91701476428661,44.05103682478633
392,0.65527311,2.145088454211841,35.76244546678529,94.93250208579428
393,0.94193884,52.22455640439975,81.91263819271903,21.784321072427627
394,0.12584252,53.38272163577283,6.019523596523468,9.47293471822912
395,0.98225965,38.3335719739656,89.10826585225064,8.265592860388459
396,0.83163663,74.54378164330011,38.90921387479494,31.97505459611472
397,0.82791656,8.683506172767274,57.06599686906178,68.76656573814708
398,0.036780736,94.70472675907088,33.196255003227,84.21868604553939
399,0.77403548,0.4603763409709804,40.75138749860327,63.13893711467894
400,0.49164983,36.39988775283744,93.85129621116432,38.53121896037791
401,0.16036321,56.16528719178747,8.145964829807607,39.66885051749794
402,0.23702474,48.79792821774724,15.80745943588453,44.89545502408853
403,0.1947839,58.17362043994167,85.1915848141449,97.01783645989003
404,0.30190604,79.7275003731355,20.23653722106448,40.14778837125069
405,0.5699314,15.44145440248438,85.79299183159418,37.22954932289575
406,0.31350627,31.138293534903397,45.32856441382677,3.959231767672844
407,0.62627253,38.91794155362369,27.78644994469922,8.0539154900652
408,0.2399648,82.28917392675162,33.29665911882353,32.81624122523931
409,0.11180224,53.139006490869015,32.049877456515595,68.78354148079481
410,0.35114702,60.933202514512764,38.39626836402068,96.7517217921969
411,0.11210224,45.08575117746664,99.66773591873054,65.21215975439388
412,0.92623852,45.67142362325696,75.99878374360462,36.14877643865528
413,0.36742735,2.780350923228292,43.17465736954138,19.752512786322296
414,0.80847617,63.22504423137886,23.71014649212509,27.7073768240648
415,0.40200804,38.93139343139611,71.09541785010765,70.87345871780522
416,0.0091201824,27.80121055667495,7.373843656320211,79.84182567443774
417,0.41768835,56.11479948462066,0.7236334442044079,92.20197060074064
418,0.53419068,65.45378316983738,61.50227839532608,72.95053634969236
419,0.7100542,6.745124482724007,83.46168300193045,29.44915070126328
420,0.19836397,61.65072680166276,90.8093988982593,4.189568504015851
421,0.013140263,88.2720425136327,31.927575404357032,1.6545665859406866
422,0.24962499,57.84273305140661,1.6388183667169876,56.40549852149845
423,0.31218624,28.07077953381624,80.05380796918656,97.74430547951192
424,0.44900898,52.5312307850914,87.54647154915055,98.80747875754756
425,0.97273945,48.83115206078158,66.23844465786186,88.2033544245966
426,0.62877258,67.62146880879246,63.54205574335266,48.60218697702007
427,0.36224724,0.4694705442719327,62.69613765900341,95.3065199793048
428,0.83637673,74.87162790078735,36.49146872854859,0.8859977906359173
429,0.93463869,98.72599237088627,29.65247305662575,78.66366120599331
430,1.0,48.46460533077074,73.5112781486758,17.796532002754773
431,0.59547191,10.19999436599016,41.42646270267296,19.45091521965892
432,0.057141143,69.45497364193842,28.50458619685503,46.55828184133273
433,0.6101122,25.84569344779004,64.0311642936185,34.461288612921514
434,0.46672933,94.50226763009618,36.86285710659589,5.6112906103452325
435,0.99735995,60.0217293475048,20.34289448238339,82.00620773216686
